6401	8010
6459	8008
6485	8006
6541	8005
6558	8003
6573	8001
6589	7998
6615	7996
6621	7994
6633	7991
6656	7989
6658	7988
6667	7986
6673	7985
6680	7982
6682	7981
6704	7980
6712	7978
6714	7977
6723	7975
6730	7973
6745	7969
6751	7967
6753	7966
6778	7965
6781	7960
6795	7959
6799	7953
6799	7953
6821	7952
6829	7947
6833	7944
6839	7943
6846	7942
6870	7940
6876	7934
6881	7931
6886	7930
6889	7928
6899	7926
6900	7924
6900	7924
6906	7922
6914	7920
6923	7917
6924	7915
6927	7913
6937	7911
6938	7909
6949	7908
6951	7906
6956	7904
6962	7902
6968	7899
6974	7895
6975	7894
6977	7893
6984	7892
6984	7892
6987	7891
7006	7889
7010	7881
7011	7880
7013	7879
7021	7877
7025	7876
7028	7875
7033	7872
7034	7870
7035	7869
7037	7868
7038	7866
7042	7865
7043	7864
7044	7863
7047	7862
7049	7861
7049	7861
7066	7860
7068	7856
7072	7854
7084	7850
7087	7845
7087	7845
7097	7843
7101	7838
7108	7836
7112	7834
7114	7832
7116	7830
7121	7829
7122	7827
7124	7825
7134	7824
7138	7823
7148	7820
7153	7813
7157	7812
7160	7811
7163	7808
7173	7806
7174	7804
7176	7801
7177	7800
7183	7799
7187	7796
7190	7794
7197	7792
7206	7787
7207	7785
7209	7782
7216	7781
7220	7780
7227	7777
7228	7773
7232	7771
7235	7768
7236	7767
7244	7765
7244	7765
7248	7764
7254	7760
7258	7757
7258	7757
7259	7754
7262	7752
7264	7751
7267	7750
7278	7747
7279	7742
7284	7741
7288	7739
7290	7738
7292	7735
7299	7734
7301	7729
7302	7728
7305	7727
7309	7726
7310	7723
7318	7722
7319	7719
7320	7717
7325	7715
7326	7711
7336	7710
7337	7705
7341	7704
7345	7703
7353	7697
7355	7696
7356	7692
7357	7691
7362	7690
7363	7688
7363	7688
7364	7687
7371	7685
7372	7684
7374	7681
7380	7679
7386	7674
7389	7673
7392	7672
7397	7667
7398	7666
7398	7666
7400	7661
7403	7660
7408	7659
7411	7655
7411	7655
7417	7654
7423	7652
7424	7650
7425	7647
7427	7646
7432	7642
7434	7641
7435	7640
7437	7639
7440	7636
7448	7635
7451	7629
7453	7628
7455	7625
7457	7622
7462	7621
7463	7619
7471	7617
7474	7613
7476	7610
7482	7606
7486	7604
7490	7600
7490	7600
7502	7597
7507	7586
7517	7581
7518	7576
7519	7575
7522	7574
7524	7572
7526	7571
7527	7570
7538	7565
7539	7558
7544	7556
7547	7552
7551	7551
7555	7549
7557	7545
7560	7544
7565	7537
7570	7534
7572	7529
7575	7526
7575	7526
7576	7525
7577	7524
7577	7524
7580	7523
7582	7521
7584	7519
7585	7518
7591	7517
7592	7510
7594	7508
7594	7508
7596	7506
7597	7505
7597	7505
7599	7504
7601	7503
7603	7501
7607	7499
7610	7497
7611	7493
7615	7491
7618	7486
7622	7485
7627	7482
7629	7476
7633	7474
7634	7470
7640	7469
7644	7467
7647	7463
7650	7457
7651	7454
7656	7452
7659	7450
7662	7444
7665	7441
7670	7437
7673	7434
7675	7429
7676	7428
7676	7428
7678	7427
7683	7426
7685	7421
7685	7421
7693	7420
7694	7411
7698	7409
7699	7406
7703	7404
7707	7397
7710	7395
7712	7391
7716	7390
7719	7385
7722	7381
7723	7380
7725	7375
7726	7372
7726	7372
7726	7372
7729	7369
7729	7369
7734	7368
7737	7364
7742	7359
7744	7352
7745	7350
7748	7348
7750	7347
7751	7342
7753	7340
7756	7339
7757	7338
7759	7335
7760	7334
7763	7331
7764	7326
7768	7324
7769	7320
7773	7318
7777	7313
7778	7310
7783	7307
7787	7298
7788	7296
7789	7295
7793	7293
7796	7289
7799	7283
7800	7281
7801	7280
7803	7274
7804	7270
7806	7269
7807	7267
7807	7267
7808	7266
7812	7265
7813	7264
7814	7258
7817	7257
7818	7253
7824	7252
7827	7243
7837	7235
7838	7226
7841	7221
7842	7220
7845	7214
7848	7212
7853	7208
7855	7199
7856	7197
7857	7192
7860	7191
7864	7185
7864	7185
7867	7177
7868	7171
7870	7170
7874	7166
7875	7162
7879	7157
7880	7150
7884	7149
7888	7148
7889	7136
7890	7132
7892	7129
7894	7128
7895	7122
7896	7116
7899	7112
7904	7108
7907	7103
7909	7100
7914	7092
7916	7082
7917	7076
7918	7074
7921	7068
7923	7059
7924	7057
7928	7056
7929	7051
7930	7043
7931	7039
7935	7038
7937	7029
7938	7026
7942	7021
7943	7008
7943	7008
7943	7008
7947	7007
7948	7003
7949	6991
7949	6991
7953	6989
7956	6981
7957	6973
7958	6972
7959	6971
7960	6969
7961	6966
7961	6966
7962	6964
7966	6963
7968	6947
7972	6940
7974	6933
7975	6926
7977	6923
7978	6919
7978	6919
7979	6915
7979	6915
7980	6913
7981	6912
7982	6907
7983	6904
7986	6902
7989	6896
7993	6889
7994	6888
7995	6872
7996	6870
7999	6869
8000	6863
8001	6857
8002	6856
8004	6853
8005	6849
8009	6844
8011	6833
8013	6824
8016	6818
8017	6812
8019	6806
8020	6799
8021	6796
8023	6793
8024	6789
8028	6781
8029	6779
8031	6769
8032	6763
8035	6761
8037	6749
8040	6744
8042	6741
8047	6728
8048	6718
8049	6709
8051	6708
8053	6705
8055	6695
8056	6680
8057	6675
8061	6667
8066	6659
8067	6647
8073	6639
8074	6599
8075	6597
8076	6592
8079	6581
8084	6560
8086	6542
8087	6532
8088	6524
8091	6489
8092	6477
8093	6471
8094	6470
8097	6462
8099	6432
8100	6419
8102	6371
8103	6354
8104	6349
8105	6324
8106	6315
8107	6290
8108	6279
8114	6256
8115	6153
8116	6099
