6011	8195
6145	8193
6202	8191
6214	8190
6282	8188
6295	8187
6302	8186
6360	8185
6412	8183
6446	8180
6461	8179
6506	8178
6543	8174
6546	8173
6548	8172
6574	8169
6602	8166
6610	8163
6612	8161
6644	8160
6660	8155
6664	8154
6671	8153
6678	8151
6691	8150
6713	8147
6724	8143
6725	8140
6763	8139
6764	8136
6783	8133
6786	8131
6802	8127
6807	8126
6823	8124
6826	8120
6836	8119
6838	8117
6861	8116
6866	8114
6875	8111
6883	8110
6886	8109
6895	8105
6895	8105
6896	8103
6896	8103
6923	8102
6934	8097
6936	8093
6941	8092
6942	8091
6951	8089
6965	8088
6978	8085
6980	8081
6982	8079
6993	8078
7003	8075
7009	8074
7019	8071
7039	8067
7049	8061
7052	8058
7057	8054
7074	8052
7080	8047
7081	8046
7082	8044
7088	8042
7092	8039
7099	8038
7113	8036
7116	8032
7122	8031
7126	8027
7128	8023
7137	8022
7145	8021
7147	8018
7148	8017
7151	8016
7152	8014
7152	8014
7153	8013
7159	8012
7161	8010
7163	8008
7170	8007
7171	8006
7182	8004
7186	8002
7193	8000
7194	7995
7197	7994
7198	7990
7205	7989
7210	7988
7212	7987
7215	7986
7216	7985
7222	7984
7223	7983
7227	7979
7229	7978
7235	7976
7239	7973
7242	7968
7245	7967
7262	7965
7266	7957
7277	7955
7282	7949
7285	7947
7286	7944
7291	7943
7299	7938
7302	7937
7306	7934
7310	7932
7312	7927
7318	7925
7326	7924
7327	7921
7328	7918
7329	7917
7334	7916
7346	7912
7349	7910
7355	7907
7356	7902
7359	7899
7365	7897
7366	7896
7374	7894
7383	7885
7387	7877
7389	7876
7393	7873
7396	7872
7398	7870
7405	7869
7405	7869
7414	7866
7418	7857
7419	7853
7422	7851
7428	7850
7429	7847
7435	7845
7438	7841
7442	7833
7445	7830
7446	7827
7448	7826
7450	7824
7457	7823
7458	7818
7466	7814
7467	7813
7474	7811
7475	7805
7477	7799
7482	7798
7483	7796
7483	7796
7487	7793
7490	7789
7492	7788
7494	7786
7499	7783
7502	7782
7505	7773
7506	7772
7510	7769
7512	7765
7517	7762
7519	7760
7526	7759
7529	7755
7538	7749
7543	7741
7546	7734
7549	7733
7553	7730
7558	7726
7559	7720
7562	7717
7565	7713
7567	7711
7570	7710
7571	7708
7572	7706
7581	7703
7588	7696
7588	7696
7590	7689
7598	7685
7601	7677
7610	7674
7611	7664
7617	7661
7627	7656
7630	7645
7634	7639
7636	7638
7642	7637
7646	7632
7651	7624
7656	7619
7657	7611
7663	7608
7664	7603
7674	7598
7678	7593
7680	7583
7683	7582
7685	7575
7689	7573
7693	7572
7701	7567
7702	7558
7704	7552
7708	7549
7710	7543
7713	7541
7715	7537
7718	7536
7720	7530
7726	7525
7727	7523
7728	7520
7729	7515
7733	7514
7740	7510
7742	7497
7746	7492
7748	7490
7755	7489
7756	7470
7761	7469
7764	7466
7767	7463
7770	7455
7772	7449
7773	7448
7775	7446
7776	7445
7778	7440
7780	7437
7785	7435
7786	7433
7787	7428
7788	7427
7789	7420
7790	7419
7791	7414
7794	7412
7795	7411
7797	7408
7798	7403
7802	7402
7803	7388
7803	7388
7803	7388
7806	7387
7809	7385
7809	7385
7812	7382
7813	7378
7817	7371
7822	7369
7823	7355
7824	7354
7827	7350
7828	7346
7829	7345
7830	7341
7831	7338
7836	7333
7845	7326
7846	7312
7847	7306
7851	7302
7856	7289
7863	7276
7868	7269
7869	7255
7870	7252
7871	7251
7876	7243
7879	7232
7880	7231
7886	7220
7887	7215
7889	7212
7890	7199
7891	7197
7896	7196
7898	7194
7899	7183
7903	7176
7906	7169
7915	7159
7916	7145
7917	7142
7918	7132
7919	7129
7921	7125
7922	7122
7923	7119
7925	7117
7928	7109
7929	7105
7930	7102
7932	7098
7933	7088
7934	7085
7936	7081
7940	7075
7941	7072
7942	7068
7943	7065
7950	7061
7952	7048
7953	7047
7955	7034
7956	7028
7958	7026
7959	7016
7960	7012
7963	7005
7965	7004
7967	7000
7969	6990
7975	6983
7976	6969
7977	6959
7979	6951
7979	6951
7982	6946
7983	6940
7984	6937
7987	6935
7989	6925
7990	6914
7995	6909
7997	6902
7998	6899
7999	6889
8000	6888
8001	6886
8004	6878
8008	6875
8009	6853
8011	6852
8012	6845
8017	6834
8018	6813
8019	6807
8020	6805
8023	6802
8024	6794
8026	6789
8030	6781
8032	6774
8033	6765
8036	6745
8038	6740
8040	6730
8041	6724
8043	6715
8048	6707
8051	6683
8053	6666
8054	6655
8059	6654
8063	6634
8064	6624
8066	6599
8067	6587
8069	6584
8070	6562
8073	6555
8075	6545
8076	6543
8081	6535
8082	6513
8085	6488
8086	6477
8088	6446
8089	6434
8090	6432
8091	6429
8095	6424
8096	6374
8098	6371
8099	6351
8101	6346
8102	6330
8104	6297
8105	6273
8106	6246
8107	6244
8109	6220
8114	6168
8115	6077
8116	6053
