4702	5732
4706	5730
4706	5730
4706	5730
4794	5728
4794	5728
4794	5728
4852	5724
4870	5720
4918	5718
4918	5718
4930	5714
4972	5712
4982	5710
5010	5704
5024	5702
5034	5700
5044	5698
5044	5698
5044	5698
5046	5696
5062	5694
5096	5692
5112	5686
5114	5684
5148	5682
5172	5676
5174	5672
5188	5670
5190	5668
5208	5666
5208	5666
5208	5666
5210	5664
5210	5664
5226	5662
5234	5656
5234	5656
5238	5654
5238	5654
5250	5652
5250	5652
5250	5652
5250	5652
5250	5652
5260	5650
5268	5646
5268	5646
5268	5646
5268	5646
5276	5644
5282	5642
5288	5640
5298	5638
5308	5636
5312	5632
5312	5632
5318	5630
5318	5630
5322	5628
5324	5626
5324	5626
5324	5626
5324	5626
5324	5626
5324	5626
5330	5624
5332	5622
5332	5622
5344	5620
5354	5618
5364	5614
5364	5614
5368	5612
5368	5612
5374	5610
5378	5608
5390	5604
5390	5604
5392	5600
5392	5600
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5398	5598
5410	5596
5410	5596
5410	5596
5410	5596
5410	5596
5420	5594
5420	5594
5420	5594
5422	5590
5422	5590
5428	5588
5434	5584
5444	5580
5444	5580
5444	5580
5444	5580
5444	5580
5444	5580
5454	5578
5466	5576
5476	5568
5478	5564
5478	5564
5482	5562
5488	5560
5488	5560
5504	5558
5512	5552
5516	5550
5516	5550
5522	5544
5526	5542
5526	5542
5530	5540
5530	5540
5540	5536
5540	5536
5548	5532
5548	5532
5552	5528
5552	5528
5554	5526
5558	5524
5558	5524
5564	5522
5566	5518
5572	5514
5572	5514
5580	5510
5580	5510
5580	5510
5596	5508
5606	5500
5606	5500
5610	5498
5610	5498
5618	5492
5618	5492
5618	5492
5618	5492
5618	5492
5618	5492
5620	5484
5620	5484
5628	5482
5628	5482
5628	5482
5628	5482
5636	5478
5636	5478
5636	5478
5636	5478
5636	5478
5636	5478
5640	5474
5640	5474
5640	5474
5640	5474
5640	5474
5640	5474
5640	5474
5640	5474
5640	5474
5640	5474
5642	5472
5642	5472
5648	5470
5652	5466
5652	5466
5656	5464
5656	5464
5656	5464
5656	5464
5666	5462
5666	5462
5666	5462
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5674	5450
5690	5448
5694	5446
5694	5446
5696	5438
5696	5438
5698	5436
5698	5436
5704	5432
5704	5432
5706	5426
5710	5424
5712	5420
5712	5420
5712	5420
5712	5420
5714	5418
5714	5418
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5720	5416
5722	5412
5722	5412
5732	5410
5732	5410
5734	5408
5738	5402
5738	5402
5742	5400
5758	5398
5758	5398
5766	5380
5768	5376
5768	5376
5774	5372
5778	5364
5778	5364
5782	5362
5788	5358
5796	5352
5796	5352
5798	5348
5802	5342
5802	5342
5804	5340
5810	5336
5812	5332
5812	5332
5812	5332
5812	5332
5820	5328
5820	5328
5820	5328
5820	5328
5828	5318
5828	5318
5828	5318
5828	5318
5832	5316
5834	5308
5836	5306
5836	5306
5836	5306
5842	5302
5842	5302
5844	5298
5844	5298
5852	5294
5852	5294
5852	5294
5852	5294
5852	5294
5852	5294
5854	5284
5856	5272
5864	5268
5864	5268
5864	5268
5870	5262
5870	5262
5880	5256
5880	5256
5886	5246
5886	5246
5896	5236
5898	5218
5898	5218
5898	5218
5898	5218
5898	5218
5898	5218
5900	5208
5900	5208
5902	5206
5902	5206
5902	5206
5902	5206
5910	5202
5910	5202
5912	5198
5912	5198
5912	5198
5914	5186
5926	5182
5930	5162
5932	5142
5934	5136
5938	5134
5940	5130
5944	5120
5950	5106
5952	5104
5954	5090
5954	5090
5954	5090
5954	5090
5954	5090
5960	5078
5960	5078
5960	5078
5962	5066
5966	5058
5968	5044
5970	5024
5970	5024
5970	5024
5970	5024
5970	5024
5972	5010
5972	5010
5972	5010
5974	4994
5978	4992
5984	4984
5986	4932
5990	4898
5990	4898
5994	4856
5998	4818
6000	4758
6004	4732
