4304	6094
4310	6092
4376	6090
4376	6090
4502	6088
4518	6086
4518	6086
4518	6086
4518	6086
4542	6084
4542	6084
4542	6084
4542	6084
4634	6082
4634	6082
4684	6078
4732	6074
4784	6068
4798	6062
4808	6060
4808	6060
4816	6058
4816	6058
4816	6058
4816	6058
4816	6058
4816	6058
4816	6058
4840	6056
4854	6054
4854	6054
4858	6052
4858	6052
4858	6052
4858	6052
4858	6052
4892	6050
4892	6050
4892	6050
4892	6050
4892	6050
4920	6042
4924	6040
4924	6040
4924	6040
4924	6040
4966	6034
4978	6026
4992	6022
4992	6022
4992	6022
4992	6022
4992	6022
4992	6022
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
4994	6020
5002	6018
5002	6018
5002	6018
5002	6018
5032	6016
5032	6016
5044	6008
5044	6008
5044	6008
5044	6008
5056	6004
5056	6004
5060	6002
5060	6002
5060	6002
5060	6002
5068	5998
5070	5996
5070	5996
5070	5996
5070	5996
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5072	5994
5082	5992
5100	5990
5110	5980
5110	5980
5134	5978
5138	5966
5152	5964
5152	5964
5154	5956
5154	5956
5158	5954
5166	5952
5166	5952
5166	5952
5182	5948
5202	5936
5202	5936
5206	5930
5206	5930
5232	5920
5234	5906
5254	5904
5256	5902
5270	5890
5270	5890
5270	5890
5274	5888
5274	5888
5284	5882
5292	5874
5292	5874
5296	5872
5296	5872
5296	5872
5300	5862
5310	5854
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5312	5852
5322	5850
5322	5850
5328	5840
5328	5840
5340	5838
5340	5838
5340	5838
5340	5838
5340	5838
5340	5838
5340	5838
5340	5838
5340	5838
5354	5824
5354	5824
5354	5824
5354	5824
5358	5818
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5364	5814
5382	5810
5382	5810
5382	5810
5396	5796
5412	5782
5414	5772
5420	5770
5424	5760
5436	5758
5442	5744
5446	5738
5450	5730
5450	5730
5450	5730
5450	5730
5458	5726
5462	5720
5464	5718
5464	5718
5466	5714
5466	5714
5470	5706
5470	5706
5470	5706
5472	5704
5472	5704
5472	5704
5476	5702
5480	5698
5480	5698
5480	5698
5490	5690
5496	5680
5496	5680
5500	5678
5502	5668
5506	5666
5506	5666
5512	5658
5512	5658
5514	5654
5516	5652
5516	5652
5516	5652
5516	5652
5522	5648
5532	5638
5538	5628
5540	5622
5542	5616
5548	5612
5548	5612
5554	5606
5554	5606
5556	5598
5560	5596
5570	5590
5574	5582
5584	5570
5590	5562
5592	5554
5594	5550
5594	5550
5598	5548
5602	5536
5602	5536
5602	5536
5602	5536
5602	5536
5602	5536
5602	5536
5602	5536
5602	5536
5604	5534
5604	5534
5612	5528
5612	5528
5618	5520
5620	5514
5622	5508
5622	5508
5622	5508
5622	5508
5624	5506
5624	5506
5632	5500
5634	5490
5634	5490
5638	5488
5640	5484
5640	5484
5640	5484
5642	5480
5648	5478
5650	5466
5652	5460
5652	5460
5656	5458
5656	5458
5658	5456
5658	5456
5658	5456
5664	5452
5672	5438
5674	5436
5676	5424
5676	5424
